id,name,source,page,rarity,type,attunement,damage,properties,mastery,weight,value,text
#1815,Lash of Shadows (Awakened),EGW,276,artifact,"Weapon (Whip), Martial Weapon, Melee Weapon",requires attunement,1d4 Slashing,"finesse, reach, Vestige",,3,,"This snakeskin whip is touched by the power of Zehir and ends in five animated serpent heads. Sentience. The Lash of Shadows is a sentient chaotic evil weapon with an Intelligence of 18, a Wisdom of 16, and a Charisma of 20. It has hearing and darkvision out to a range of 120 feet.The weapon communicates telepathically with its wielder and can speak, read, and understand Abyssal, Common, and Draconic. Personality. A mad marilith named Sizlifeth lives within the Lash of Shadows. The weapon has a short temper and experiences only extreme emotions. It is most happy when dealing harm. Dormant. The whip grants the following benefits in its dormant state:You can speak, read, and write Abyssal and Draconic.You gain a +1 bonus to attack and damage rolls made with this magic weapon.You can attempt to poison any creature that is hit by the whip. The creature must succeed on a DC 13 Constitution saving throw or suffer the effect of one of the following poisons of your choice; once a poison other than Serpent Venom has been used, that poison can't be used again until the next dawn:Dead Eyes. A creature that fails the saving throw against this poison is poisoned for 1 hour. While poisoned in this way, the creature is blinded.Serpent Venom. A creature that fails the saving throw against this poison takes 3d6 poison damage, or half as much damage on a successful save. Betrayer Artifact Properties[–] The Arms of the Betrayers advance in power in the same manner as the Vestiges of Divergence. In its dormant state, each of these artifacts has one minor beneficial property and one minor detrimental property. When the artifact attains an awakened state, it gains an additional minor beneficial property and an additional minor detrimental property. When the item reaches its exalted state, it gains a major beneficial property. See ""Artifact Properties"" in chapter 7 of the Dungeon Master's Guide for more information. Awakened. When the whip reaches an awakened state, it gains the following properties:The weapon's bonus to attack and damage rolls increases to +2.The saving throw DC for the weapon's poisons increases to 15.The weapon gains a new poison option called Ghoul's Blood. A creature that fails the saving throw against this poison is poisoned for 1 minute. While poisoned in this way, the creature is paralyzed. The creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. Finesse. When making an attack with a finesse weapon, you use your choice of your Strength or Dexterity modifier for the attack and damage rolls. You must use the same modifier for both rolls. Reach. This weapon adds 5 feet to your reach when you attack with it. This property also determines your reach for opportunity attacks with a reach weapon. Vestige of Divergence. This item is a Vestige of Divergence, see Vestiges of Divergence for more information."
#1816,Lash of Shadows (Dormant),EGW,276,artifact,"Weapon (Whip), Martial Weapon, Melee Weapon",requires attunement,1d4 Slashing,"finesse, reach, Vestige",,3,,"This snakeskin whip is touched by the power of Zehir and ends in five animated serpent heads. Sentience. The Lash of Shadows is a sentient chaotic evil weapon with an Intelligence of 18, a Wisdom of 16, and a Charisma of 20. It has hearing and darkvision out to a range of 120 feet.The weapon communicates telepathically with its wielder and can speak, read, and understand Abyssal, Common, and Draconic. Personality. A mad marilith named Sizlifeth lives within the Lash of Shadows. The weapon has a short temper and experiences only extreme emotions. It is most happy when dealing harm. Dormant. The whip grants the following benefits in its dormant state:You can speak, read, and write Abyssal and Draconic.You gain a +1 bonus to attack and damage rolls made with this magic weapon.You can attempt to poison any creature that is hit by the whip. The creature must succeed on a DC 13 Constitution saving throw or suffer the effect of one of the following poisons of your choice; once a poison other than Serpent Venom has been used, that poison can't be used again until the next dawn:Dead Eyes. A creature that fails the saving throw against this poison is poisoned for 1 hour. While poisoned in this way, the creature is blinded.Serpent Venom. A creature that fails the saving throw against this poison takes 3d6 poison damage, or half as much damage on a successful save. Betrayer Artifact Properties[–] The Arms of the Betrayers advance in power in the same manner as the Vestiges of Divergence. In its dormant state, each of these artifacts has one minor beneficial property and one minor detrimental property. When the artifact attains an awakened state, it gains an additional minor beneficial property and an additional minor detrimental property. When the item reaches its exalted state, it gains a major beneficial property. See ""Artifact Properties"" in chapter 7 of the Dungeon Master's Guide for more information. Finesse. When making an attack with a finesse weapon, you use your choice of your Strength or Dexterity modifier for the attack and damage rolls. You must use the same modifier for both rolls. Reach. This weapon adds 5 feet to your reach when you attack with it. This property also determines your reach for opportunity attacks with a reach weapon. Vestige of Divergence. This item is a Vestige of Divergence, see Vestiges of Divergence for more information."
#1817,Lash of Shadows (Exalted),EGW,276,artifact,"Weapon (Whip), Martial Weapon, Melee Weapon",requires attunement,1d4 Slashing,"finesse, reach, Vestige",,3,,"This snakeskin whip is touched by the power of Zehir and ends in five animated serpent heads. Sentience. The Lash of Shadows is a sentient chaotic evil weapon with an Intelligence of 18, a Wisdom of 16, and a Charisma of 20. It has hearing and darkvision out to a range of 120 feet.The weapon communicates telepathically with its wielder and can speak, read, and understand Abyssal, Common, and Draconic. Personality. A mad marilith named Sizlifeth lives within the Lash of Shadows. The weapon has a short temper and experiences only extreme emotions. It is most happy when dealing harm. Dormant. The whip grants the following benefits in its dormant state:You can speak, read, and write Abyssal and Draconic.You gain a +1 bonus to attack and damage rolls made with this magic weapon.You can attempt to poison any creature that is hit by the whip. The creature must succeed on a DC 13 Constitution saving throw or suffer the effect of one of the following poisons of your choice; once a poison other than Serpent Venom has been used, that poison can't be used again until the next dawn:Dead Eyes. A creature that fails the saving throw against this poison is poisoned for 1 hour. While poisoned in this way, the creature is blinded.Serpent Venom. A creature that fails the saving throw against this poison takes 3d6 poison damage, or half as much damage on a successful save. Betrayer Artifact Properties[–] The Arms of the Betrayers advance in power in the same manner as the Vestiges of Divergence. In its dormant state, each of these artifacts has one minor beneficial property and one minor detrimental property. When the artifact attains an awakened state, it gains an additional minor beneficial property and an additional minor detrimental property. When the item reaches its exalted state, it gains a major beneficial property. See ""Artifact Properties"" in chapter 7 of the Dungeon Master's Guide for more information. Awakened. When the whip reaches an awakened state, it gains the following properties:The weapon's bonus to attack and damage rolls increases to +2.The saving throw DC for the weapon's poisons increases to 15.The weapon gains a new poison option called Ghoul's Blood. A creature that fails the saving throw against this poison is poisoned for 1 minute. While poisoned in this way, the creature is paralyzed. The creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. Exalted. When the whip reaches an exalted state, it gains the following additional properties:The weapon's bonus to attack and damage rolls increases to +3.The saving throw DC for the weapon's poisons increases to 17.The weapon gains a new poison option called Cockatrice Tears. A creature that fails the saving throw against this poison begins to turn to stone and is restrained. It must repeat the saving throw at the end of its next turn. On a success, the effect ends. On a failure, the creature is petrified for 24 hours. Finesse. When making an attack with a finesse weapon, you use your choice of your Strength or Dexterity modifier for the attack and damage rolls. You must use the same modifier for both rolls. Reach. This weapon adds 5 feet to your reach when you attack with it. This property also determines your reach for opportunity attacks with a reach weapon. Vestige of Divergence. This item is a Vestige of Divergence, see Vestiges of Divergence for more information."
#1818,Lash of the Spelldrinker,TGS2,113,rare,"Weapon (Whip), Martial Weapon, Melee Weapon",requires attunement by a spellcaster,1d4 Slashing,"finesse, reach",,3,,"You gain a +1 bonus to attack and damage rolls made with this magic weapon. While attuned to this whip, you are considered proficient with it and can use it as a spellcasting focus. In addition, you can use your spellcasting ability modifier for any attack or damage roll made with it, instead of Strength or Dexterity.When a hostile creature within the whip's reach casts a spell, you can use your reaction to make a weapon attack against that creature with the whip. On a hit, the target must make a saving throw using its spellcasting ability against your spell save DC. On a failed save, you learn the level of the creature's highest remaining spell slot, and the creature takes extra force damage equal to that number.When a creature takes force damage from the whip in this way, you can choose to recover an expended spell slot of a level equal to or less than the force damage dealt, up to 3rd level. Once the whip has been used to recover a spell slot in this way, it can't do so again until the next dusk. Finesse. When making an attack with a finesse weapon, you use your choice of your Strength or Dexterity modifier for the attack and damage rolls. You must use the same modifier for both rolls. Reach. This weapon adds 5 feet to your reach when you attack with it. This property also determines your reach for opportunity attacks with a reach weapon."
#1819,Last Rites,TGS4,,uncommon,"Weapon (Pistol), Martial Weapon, Ranged Weapon, Firearm",,1d10 Radiant,"ammunition (30/90 ft.), loading",,3,,"When you make a ranged attack roll against an undead creature using this weapon, you score a critical hit on a roll of 19 or 20. Critical hits with this weapon deal radiant damage, instead of piercing damage. Furthermore, damage from this weapon ignores the effects of a creature's Undead Fortitude trait. Range. A weapon that can be used to make a ranged attack has a range shown in parentheses after the ammunition or thrown property. The range lists two numbers. The first is the weapon's normal range in feet, and the second indicates the weapon's maximum range. When attacking a target beyond normal range, you have disadvantage on the attack roll. You can't attack a target beyond the weapon's long range. Ammunition. You can use a weapon that has the ammunition property to make a ranged attack only if you have ammunition to fire from the weapon. Each time you attack with the weapon, you expend one piece of ammunition. Drawing the ammunition from a quiver, case, or other container is part of the attack. Loading a one-handed weapon requires a free hand. At the end of the battle, you can recover half your expended ammunition by taking a minute to search the battlefield.If you use a weapon that has the ammunition property to make a melee attack, you treat the weapon as an improvised weapon. A sling must be loaded to deal any damage when used in this way. Loading. Because of the time required to load this weapon, you can fire only one piece of ammunition from it when you use an action, bonus action, or reaction to fire it, regardless of the number of attacks you can normally make."
#1820,Last Stand Armor,EGW,267,very rare,Generic Variant,,,,,,,"You have a +1 bonus to AC while wearing this armor, which shimmers softly.If you die while wearing the armor, it is destroyed, and each celestial, fey, and fiend within 30 feet of you must succeed on a DC 15 Charisma saving throw or be banished to its home plane of existence, unless it is already there. Base items. This item variant can be applied to the following base items:Breastplate (Last Stand Breastplate)Chain Mail (Last Stand Chain Mail)Chain Shirt (Last Stand Chain Shirt)Half Plate Armor (Last Stand Half Plate Armor)Hide Armor (Last Stand Hide Armor)Leather Armor (Last Stand Leather Armor)Padded Armor (Last Stand Padded Armor)Plate Armor (Last Stand Plate Armor)Ring Mail (Last Stand Ring Mail)Scale Mail (Last Stand Scale Mail)Spiked Armor (Last Stand Spiked Armor)Splint Armor (Last Stand Splint Armor)Studded Leather Armor (Last Stand Studded Leather Armor)"
#1821,Lazar's Magic Eye,TGS4,0,rare,Wondrous Item,requires attunement by a creature missing an eye,,,,,,"You can use this magic item as a replacement for a missing eye, even if you're not attuned to it. While it's in your eye socket, it can't be removed by anyone other than you, and you can see through the item as though it were a normal eye. While it's in your eye socket and you're attuned to it, you can use an action to activate one of its two properties. Once a property has been used, that property can't be used again until the next dawn. Lazar's Beam. You glare at a target that you can see within 120 feet of you. When you do, the eye charges up and releases a beam of concentrated flame at the target. The target must make a DC 15 Dexterity saving throw. A creature takes 10d6 fire damage on a failed save, or half as much damage on a successful one. For every 6 rolled on the damage dice, the resulting explosion deals 6 fire damage to other creatures within a cumulative 5 feet of the target, up to a maximum of 30 fire damage. For example, if you rolled three 6s on the fire damage dice, each other creature within 15 feet of the target would also take 18 damage. Lazar's Sight. You gain truesight out to a range of 120 feet for 10 minutes. For the duration, you can also tell the radiant temperature of targets you use an action to inspect."
#1822,Leather Armor,PHB'24,219,none,Light Armor,,AC 11 + Dex,,,10,10,
#1823,Leatherbeard,TGS2,114,common,Wondrous Item,,,,,,,"This leather mask sits over your mouth and chin and can be worn or removed using an action. While wearing the mask, you grow an illusory beard. You choose the color and style of the beard each time you wear the mask. The beard can be up to 2 feet long. A DC 10 Intelligence (Investigation) check reveals the beard is an illusion.For every 7 consecutive days that pass in which you do not remove the mask, there is a cumulative 25 percent chance that the beard becomes real. When it does, the mask is destroyed. The real beard doesn't continue to grow unless you can already naturally grow a beard."
#1824,Leatherworker's Tools,PHB'24,221,none,Artisan's Tools,,,,,5,5,"Ability: DexterityUtilize: Add a design to a leather item (DC 10)Craft: Sling, Whip, Hide Armor, Leather Armor, Studded Leather Armor, Backpack, Crossbow Bolt Case, Map or Scroll Case, Parchment, Pouch, Quiver, WaterskinArtisan's Tools are each focused on crafting items and pursuing a trade. Each type of Artisan's Tools tools requires a separate proficiency.If you have proficiency with a tool, add your Proficiency Bonus to any ability check you make that uses the tool. If you have proficiency in a skill that's used with that check, you have Advantage on the check too."
#1825,Ledger Scroll,TGS3,0,uncommon,Scroll,,,,,,,"This scroll is wound around a wooden dowel with owl faces on either end. When you use an action to read this scroll, choose a trigger for the scroll, centered on a point you can see within 30 feet of you, as well as up to five pieces of information to be recorded when that circumstance occurs. An invisible sensor appears at that point.The trigger can be as general or as detailed as you like, though it must be based on visual or audible conditions that occur within 30 feet of the point. For example, the trigger could be when a person that's at least five feet tall walks past the point in a northward direction, or if a creature says the word ""Hello"" nearby it.Whenever that circumstance occurs, the scroll unfurls slightly and magically scribes the specified pieces of information onto one line. For example, the scroll can record a triggering creature's color, apparent age, if it's visibly armed, its travel speed, and so on. Alternatively, it can track how many purchases are made in a shop, or the amount of coin that changes hands at a tavern. Or, if the trigger for the scroll is an audible one, the scroll can record what language the triggering creature is speaking. The scroll can't determine information not immediately apparent, such as a creature's name.The scroll has 60 inches of parchment, and each added line takes up 1 inch of it. When the last of parchment has been used in this way, the effect ends and the scroll loses its magic, although any information recorded on the parchment remains.A creature that can see the sensor (such as a creature benefiting from see invisibility or truesight) sees a watchful owl. The sensor is considered to have a passive Wisdom (Perception) score of 15 for the purposes of detecting a triggering creature or effect."
#1826,Leeching Lash,TGS3,0,rare,"Weapon (Whip), Martial Weapon, Melee Weapon",requires attunement,1d4 Slashing,"finesse, reach",,3,,"The head of this whip is split into two leech-like heads, each complete with a set of barbed teeth. You gain a +1 bonus to attack and damage rolls made with this magic weapon.When you hit a creature with an attack using this whip, the target takes an extra 1d4 necrotic damage. If you took damage from a hostile source since the start of your last turn and hit a creature with the whip, you regain a number of hit points equal to the necrotic damage dealt, up to the damage you took. You can't regain hit points in this way more than once per turn. If the creature is a construct, ooze, or undead, you don't regain any hit points in this way. Finesse. When making an attack with a finesse weapon, you use your choice of your Strength or Dexterity modifier for the attack and damage rolls. You must use the same modifier for both rolls. Reach. This weapon adds 5 feet to your reach when you attack with it. This property also determines your reach for opportunity attacks with a reach weapon."
#1827,Leeching Quarterstaff,TGS1,83,rare,"Staff, Weapon (Quarterstaff), Simple Weapon, Melee Weapon",requires attunement,1d6 Bludgeoning,versatile (1d8),,4,,"You gain a +1 bonus to attack and damage rolls made with this magic weapon. This quarterstaff has 6 charges and regains 1d6 expended charges daily at dawn. When you hit a target with this weapon, you can expend 1 of its charges to siphon away some of the target's life force to deal an extra 1d6 necrotic damage with the attack. You regain health equal the amount of necrotic damage dealt in this way. This property has no effect on undead creatures or constructs. Versatile. This weapon can be used with one or two hands. A damage value in parentheses appears with the property—the damage when the weapon is used with two hands to make a melee attack."
#1828,Legion of Brass Katars,TGS3,0,uncommon,"Weapon (Dagger), Simple Weapon, Melee Weapon",,1d4 Piercing,"finesse, light, range 20/60 ft.",,1,,"This pair of matching brass katars seems to exhale heat in the throes of battle. Katars are daggers primarily used for quick, puncturing strikes, and are wielded in clenched fists. As a result, these daggers lack the thrown property. When you hit a target twice on the same turn using the katars, that target takes an extra 2d4 fire damage provided that you're holding the two katars in either hand. Finesse. When making an attack with a finesse weapon, you use your choice of your Strength or Dexterity modifier for the attack and damage rolls. You must use the same modifier for both rolls. Light. A light weapon is small and easy to handle, making it ideal for use when fighting with two weapons."
#1829,Lesser Hammock of Worlds,JttRC,214,legendary,Wondrous Item,,,,,,,"The Hammock of Worlds is a colorful hammock woven with traditional Ataguan designs.You can use an action to unfold and place the lesser version of the Hammock of Worlds on a solid surface, whereupon it creates a two-way portal to another world or plane of existence. Each time the item opens a portal, the DM decides where it leads or the user can cause it to always reliably connect to the Ghost Orchid Tepui. You can use an action to close an open portal by taking hold of the edges of the cloth and folding it up. Once the lesser version of the Hammock of Worlds has opened a portal, it can't do so again for 1d8 hours."
#1830,Liar's Lyre,TGS1,84,uncommon,Instrument,requires attunement by a bard,,,,2,,"This magical lyre's strings reverberate with enchantment magic when you tell lies, allowing you to deceive other creatures more easily. You have advantage on Charisma (Deception) checks you make when you spend at least 1 minute attempting to convince a creature of a lie. In addition, if you cast the vicious mockery cantrip while holding the lyre, the spell save DC is increased by 1. You are proficient with this lyre while you're attuned to it.If you have proficiency with a given musical instrument, you can add your proficiency bonus to any ability checks you make to play music with the instrument. A bard can use a musical instrument as a spellcasting focus. Each type of musical instrument requires a separate proficiency.See the Tool Proficiencies entry for more information.Proficiency with a musical instrument indicates you are familiar with the techniques used to play it. You also have knowledge of some songs commonly performed with that instrument. History. Your expertise aids you in recalling lore related to your instrument. Performance. Your ability to put on a good show is improved when you incorporate an instrument into your act. Compose a Tune. As part of a long rest, you can compose a new tune and lyrics for your instrument. You might use this ability to impress a noble or spread scandalous rumors with a catchy tune.Musical InstrumentActivityDCIdentify a tune10Improvise a tune20"
#1831,Libram of Souls and Flesh,TCE,129,rare,"Wondrous Item, Spellcasting Focus",requires attunement by a wizard,,,,3,,"With covers made of skin and fittings of bone, this tome is cold to the touch, and it whispers faintly. When found, the book contains the following spells, which are wizard spells for you while you are attuned to the book: animate dead, circle of death, false life, finger of death, speak with dead, summon undead, and vampiric touch. It functions as a spellbook for you.While you are holding the book, you can use it as a spellcasting focus for your wizard spells.The book has 3 charges, and it regains 1d3 expended charges daily at dawn. You can use the charges in the following ways while holding it:If you spend 1 minute studying the book, you can expend 1 charge to replace one of your prepared wizard spells with a different spell in the book. The new spell must be of the necromancy school.As an action, you can expend 1 charge to take on a semblance of undeath for 10 minutes. For the duration, you take on a deathly appearance, and undead creatures are indifferent to you, unless you have damaged them. You also appear undead to all outward inspection and to spells used to determine the target's status. The effect ends if you deal damage or force a creature to make a saving throw."
#1832,Life Tether Ankh,TGS2,114,uncommon,Wondrous Item,,,,,,,"While wearing this necklace, you can choose to succeed on a death saving throw you would have otherwise failed (no action required). Once the ankh has been used to succeed on a death saving throw, it shatters and is destroyed.If you use the ankh when you would normally suffer two failed death saving throws, you instead gain one success and one failure. If this would cause you to have 3 successful death saving throws as well as 3 failed ones, roll a final death saving throw. On a success, you stabilize. On a failure, you die."
#1833,Life Turner,TGS2,114,legendary,Wondrous Item,,,,,,,"This tiny, spinning hourglass has six seconds' worth of sand inside it and can be easily held or worn as a pendant. When a creature that you can see within 120 feet of you dies, you can use your reaction to speak the hourglass's command word and spin it, allowing you to immediately take an extra turn, interrupting the current turn. At the end of your turn, the dead creature returns to life with a number of hit points equal to your current hit point total (up to its hit point maximum), and you die. If the dead creature was prone, it can immediately stand up (no action required). Once this property has been used, it can't be used again until 1 year has passed.When you die as a result of using the hourglass, your body is enchanted by protective magic for 3 hours. During this time, if a spell, such as raise dead, has the sole effect of restoring you to life (but not undeath), the caster doesn't need material components to cast the spell on you. In addition, while you're protected by this magic, you are also under the effect of the gentle repose spell."
#1834,Life's Edge,TGS4,0,legendary,"Weapon (Greatsword), Martial Weapon, Melee Weapon",requires attunement by a paladin,2d6 Slashing,"heavy, two‐handed",,6,,"At the center of this brilliant, silver sword is a deep groove which leads down to an open gap in its hilt. You gain a +2 bonus to attack and damage rolls made with this magic weapon. Whenever you harness the healing power of your Lay on Hands while holding the weapon, a glimmering sphere of holy light radiates from the center of the blade.While holding this weapon, whenever you spend hit points from your Lay on Hands pool to heal another creature, you also regain 1d6 hit points for every 10 hit points you restore to the other creature. When you slay a creature with a challenge rating of 5 or higher using this sword, your Lay on Hands pool regains a number of hit points equal to twice the creature's challenge rating.You can also use the hit points from your Lay on Hands pool in the following ways while holding the blade. Rebuke Healing. When another creature that you can see within your aura magically regains hit points, you can use your reaction to spend any number of hit points from your Lay on Hands pool. The amount of hit points restored to the creature is reduced by that amount. Summon Preserver. You can use an action to spend 40 hit points from your Lay on Hands pool to cast the guardian of faith spell, which has the following changes. Whenever a friendly creature enters a space within 10 feet of the guardian or starts its turn there, it can choose to gain up to 20 temporary hit points. If you have 17 or more levels in the paladin class, the radius of this effect increases to 30 feet. When the combined number of hit points granted as temporary hit points or dealt as radiant damage reaches 60, the guardian vanishes. Heavy. Creatures that are Small or Tiny have disadvantage on attack rolls with heavy weapons. A heavy weapon's size and bulk make it too large for a Small or Tiny creature to use effectively. Two-Handed. This weapon requires two hands to use. This property is relevant only when you attack with the weapon, not when you simply hold it."
#1835,Life's Flower Restorative,TGS2,114,rare,Wondrous Item,"requires attunement by a creature missing a hand, arm, or leg",,,,,,"This vital branch pulses with life and resembles a crude limb. To attune to this item, you must attach it to the end of your missing arm or leg, at which point the branch magically forms an elegant copy of the appendage it's replacing. This prosthetic is a fully capable part of your body and can't be removed against your will as long as you're attuned to it.The prosthetic branch has 10 flowers and regrows 1d6 + 4 missing flowers daily at dawn. While attached, the branch provides these benefits:When you regain hit points as part of a spell or magical effect, you can choose to expend any number of flowers to regain an extra 5 hit points for each flower spent. This property can restore you to no more than half of your hit point maximum.If you start your turn with 0 hit points while the prosthetic has 3 or more remaining flowers, you can choose to expend 3 flowers to regain 5 hit points. This property can't be used again until the next dawn."
#1836,Lifeburst,TGS3,0,rare,"Weapon (Mace), Simple Weapon, Melee Weapon",requires attunement by a cleric or paladin,1d6 Bludgeoning,,,4,,"You gain a +1 bonus to attack and damage rolls made with this magic weapon. This mace can be used to channel your holy magic. When you hit a creature with this mace, you can expend one spell slot to restore hit points to up to four creatures of your choice within 5 feet of the target of the attack. The amount of hit points restored is equal to 1d6 per spell level you expend, up to 3rd. Once you expend a spell slot in this way, you can't expend another spell slot of the same level using the mace again until the next dawn."
#1837,Lifewell Tattoo,TCE,129,very rare,Wondrous Item (Tattoo),requires attunement,,,,,,"Produced by a special needle, this magic tattoo features symbols of life and rebirth. Tattoo Attunement. To attune to this item, you hold the needle to your skin where you want the tattoo to appear, pressing the needle there throughout the attunement process. When the attunement is complete, the needle turns into the ink that becomes the tattoo, which appears on the skin.If your attunement to the tattoo ends, the tattoo vanishes, and the needle reappears in your space. Necrotic Resistance. You have resistance to necrotic damage. Life Ward. When you would be reduced to 0 hit points, you drop to 1 hit point instead. Once used, this property can't be used again until the next dawn."
#1838,Light Crossbow,PHB'24,215,none,"Weapon, Simple Weapon, Ranged Weapon",,1d8 Piercing,"Ammunition (Range 80/320 ft.; Bolt), Loading, Two‐Handed",Mastery: Slow,5,25,"Range. A Range weapon has a range in parentheses after the Ammunition or Thrown property. The range lists two numbers. The first is the weapon's normal range in feet, and the second is the weapon's long range. When attacking a target beyond normal range, you have Disadvantage on the attack roll. You can't attack a target beyond the long range. Ammunition. You can use a weapon that has the Ammunition property to make a ranged attack only if you have ammunition to fire from it. The type of ammunition required is specified with the weapon's range. Each attack expends one piece of ammunition. Drawing the ammunition is part of the attack (you need a free hand to load a one-handed weapon). After a fight, you can spend 1 minute to recover half the ammunition (round down) you used in the fight; the rest is lost. Loading. You can fire only one piece of ammunition from a Loading weapon when you use an action, a Bonus Action, or a Reaction to fire it, regardless of the number of attacks you can normally make. Two-Handed. A Two-Handed weapon requires two hands when you attack with it. Mastery: Slow. If you hit a creature with this weapon and deal damage to it, you can reduce its Speed by 10 feet until the start of your next turn. If the creature is hit more than once by weapons that have this property, the Speed reduction doesn't exceed 10 feet."
#1839,Light Hammer,PHB'24,215,none,"Weapon, Simple Weapon, Melee Weapon",,1d4 Bludgeoning,"Light, Thrown (20/60 ft.)",Mastery: Nick,2,2,"Light. When you take the Attack action on your turn and attack with a Light weapon, you can make one extra attack as a Bonus Action later on the same turn. That extra attack must be made with a different Light weapon, and you don't add your ability modifier to the extra attack's damage unless that modifier is negative. For example, you can attack with a Shortsword in one hand and a Dagger in the other using the Attack action and a Bonus Action, but you don't add your Strength or Dexterity modifier to the damage roll of the Bonus Action unless that modifier is negative. Thrown. If a weapon has the Thrown property, you can throw the weapon to make a ranged attack, and you can draw that weapon as part of the attack. If the weapon is a Melee weapon, use the same ability modifier for the attack and damage rolls that you use for a melee attack with that weapon. Mastery: Nick. When you make the extra attack of the Light property, you can make it as part of the Attack action instead of as a Bonus Action. You can make this extra attack only once per turn."
#1840,Light Repeating Crossbow,OotA,224,unknown,"Weapon, Simple Weapon, Ranged Weapon",,1d8 Piercing,"ammunition (40/160 ft.), two‐handed",,5,,"This crossbow is fitted with a cartridge that can hold up to six crossbow bolts. It automatically reloads after firing until the cartridge runs out of ammunition. Reloading the cartridge takes an action. Range. A weapon that can be used to make a ranged attack has a range shown in parentheses after the ammunition or thrown property. The range lists two numbers. The first is the weapon's normal range in feet, and the second indicates the weapon's maximum range. When attacking a target beyond normal range, you have disadvantage on the attack roll. You can't attack a target beyond the weapon's long range. Ammunition. You can use a weapon that has the ammunition property to make a ranged attack only if you have ammunition to fire from the weapon. Each time you attack with the weapon, you expend one piece of ammunition. Drawing the ammunition from a quiver, case, or other container is part of the attack. Loading a one-handed weapon requires a free hand. At the end of the battle, you can recover half your expended ammunition by taking a minute to search the battlefield.If you use a weapon that has the ammunition property to make a melee attack, you treat the weapon as an improvised weapon. A sling must be loaded to deal any damage when used in this way. Two-Handed. This weapon requires two hands to use. This property is relevant only when you attack with the weapon, not when you simply hold it."
#1841,Light Sling,TGS2,115,common,"Weapon (Sling), Simple Weapon, Ranged Weapon",,1d4 Bludgeoning,ammunition (30/120 ft.),,,,"As an action, you can speak this magic sling's command word and hurl a tiny ball of light at a point or target you can see within 30 feet of you. The ball of light sheds bright light in a 20-foot radius and dim light for an additional 20 feet. On a hit, the ball deals no damage and sticks to the target for up to 1 minute, until the sling is used to hurl another ball of light, or until a creature within reach of the light uses its action to snuff it out (as if snuffing out a candle). If the target is an unwilling creature or an object being worn or carried by one, the creature must also make a DC 10 Dexterity saving throw. On a failed save, the ball sticks to the target for the duration. On a successful save, the ball of light winks out.m Range. A weapon that can be used to make a ranged attack has a range shown in parentheses after the ammunition or thrown property. The range lists two numbers. The first is the weapon's normal range in feet, and the second indicates the weapon's maximum range. When attacking a target beyond normal range, you have disadvantage on the attack roll. You can't attack a target beyond the weapon's long range. Ammunition. You can use a weapon that has the ammunition property to make a ranged attack only if you have ammunition to fire from the weapon. Each time you attack with the weapon, you expend one piece of ammunition. Drawing the ammunition from a quiver, case, or other container is part of the attack. Loading a one-handed weapon requires a free hand. At the end of the battle, you can recover half your expended ammunition by taking a minute to search the battlefield.If you use a weapon that has the ammunition property to make a melee attack, you treat the weapon as an improvised weapon. A sling must be loaded to deal any damage when used in this way."
#1842,Lightbringer,PaBTSO,72,uncommon,"Weapon (Mace), Simple Weapon, Melee Weapon",,1d6 Bludgeoning,,,4,,"You have a +1 bonus to attack and damage rolls made with this magic weapon.This weapon, known as Lightbringer, was made for a cleric of Lathander, the god of dawn. The head of the mace is shaped like a sunburst and is made of solid brass. The mace glows as bright as a torch when its wielder commands. While glowing, the mace deals an extra 1d6 radiant damage to Undead creatures."
#1843,Lightning Absorbing Tattoo,TCE,119,very rare,Wondrous Item (Tattoo),requires attunement,,,,,,"Produced by a special needle, this magic tattoo features designs that emphasize one color (yellow). Tattoo Attunement. To attune to this item, you hold the needle to your skin where you want the tattoo to appear, pressing the needle there throughout the attunement process. When the attunement is complete, the needle turns into the ink that becomes the tattoo, which appears on the skin.If your attunement to the tattoo ends, the tattoo vanishes, and the needle reappears in your space. Damage Resistance. While the tattoo is on your skin, you have resistance to lightning damage. Damage Absorption. When you take lightning damage, you can use your reaction to gain immunity against that instance of the damage, and you regain a number of hit points equal to half the damage you would have taken. Once this reaction is used, it can't be used again until the next dawn."
#1844,Lightning Caltrops,TGS3,0,uncommon,Wondrous Item,,,,,,,"These magic caltrops function like normal caltrops when scattered. When a creature takes lightning damage while standing on a space covered in these caltrops, that creature takes an extra 2d8 lightning damage. Once a creature in that space takes lightning damage in this way, or if the caltrops themselves are targeted by an effect that deals lightning damage, the caltrops become charged with electrical power. The caltrops remain charged for 1 minute or until a creature takes damage by stepping on them. Any creature that takes damage from stepping on the charged caltrops also takes an extra 2d8 lightning damage and can't take reactions until the start of its next turn. If a creature wearing metal armor steps on the charged caltrops and succeeds on the Dexterity saving throw, it still takes 1d8 lightning damage from the caltrops but does not end their charge.If a set of lightning caltrops is scattered on the ground within 15 feet of another one, charging either set of caltrops also charges the other."
